[2025-11-13 11:43:29] Starting parallel SMTP processing with MAX_WORKERS=200

[2025-11-25 15:04:59] Worker 162 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 163 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 164 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 165 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 166 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 167 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 168 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 169 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 170 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 171 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 172 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 173 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 174 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 175 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 176 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 177 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 178 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 179 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:16
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(16): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 16

[2025-11-25 15:04:59] Worker 180 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 181 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 182 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 183 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 184 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 185 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 186 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 187 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 188 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 189 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 190 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 191 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 192 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 193 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 194 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 195 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 196 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 197 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Worker 198 ERROR: PHP Fatal error:  Uncaught mysqli_sql_exception: Too many connections in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php:7
Stack trace:
#0 /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php(7): mysqli->__construct()
#1 {main}
  thrown in /opt/lampp/htdocs/verify_emails/MailPilot_CRM/backend/includes/smtp_worker2.php on line 7

[2025-11-25 15:04:59] Processing complete. Remaining unprocessed emails: 0
[2025-11-25 15:06:20] Processing complete. Remaining unprocessed emails: 0
[2025-11-25 15:06:26] Starting parallel SMTP processing with MAX_WORKERS=200
[2025-11-25 15:06:26] Started worker 0 for 40 emails
[2025-11-25 15:06:26] Started worker 1 for 40 emails
[2025-11-25 15:06:26] Started worker 2 for 40 emails
[2025-11-25 15:06:26] Started worker 3 for 40 emails
[2025-11-25 15:06:26] Started worker 4 for 40 emails
[2025-11-25 15:06:26] Started worker 5 for 40 emails
[2025-11-25 15:06:26] Started worker 6 for 40 emails
[2025-11-25 15:06:26] Started worker 7 for 40 emails
[2025-11-25 15:06:26] Started worker 8 for 40 emails
[2025-11-25 15:06:26] Started worker 9 for 40 emails
[2025-11-25 15:06:26] Started worker 10 for 40 emails
[2025-11-25 15:06:26] Started worker 11 for 40 emails
[2025-11-25 15:06:26] Started worker 12 for 40 emails
[2025-11-25 15:06:26] Started worker 13 for 40 emails
[2025-11-25 15:06:26] Started worker 14 for 40 emails
[2025-11-25 15:06:26] Started worker 15 for 40 emails
[2025-11-25 15:06:26] Started worker 16 for 40 emails
[2025-11-25 15:06:26] Started worker 17 for 40 emails
[2025-11-25 15:06:26] Started worker 18 for 40 emails
[2025-11-25 15:06:26] Started worker 19 for 40 emails
[2025-11-25 15:06:26] Started worker 20 for 40 emails
[2025-11-25 15:06:26] Started worker 21 for 40 emails
[2025-11-25 15:06:26] Started worker 22 for 40 emails
[2025-11-25 15:06:26] Started worker 23 for 40 emails
[2025-11-25 15:06:26] Started worker 24 for 40 emails
[2025-11-25 15:06:26] Started worker 25 for 40 emails
[2025-11-25 15:06:26] Started worker 26 for 40 emails
[2025-11-25 15:06:26] Started worker 27 for 40 emails
[2025-11-25 15:06:26] Started worker 28 for 40 emails
[2025-11-25 15:06:26] Started worker 29 for 40 emails
[2025-11-25 15:06:26] Started worker 30 for 40 emails
[2025-11-25 15:06:26] Started worker 31 for 40 emails
[2025-11-25 15:06:26] Started worker 32 for 40 emails
[2025-11-25 15:06:26] Started worker 33 for 40 emails
[2025-11-25 15:06:26] Started worker 34 for 40 emails
[2025-11-25 15:06:26] Started worker 35 for 40 emails
[2025-11-25 15:06:26] Started worker 36 for 40 emails
[2025-11-25 15:06:26] Started worker 37 for 40 emails
[2025-11-25 15:06:26] Started worker 38 for 40 emails
[2025-11-25 15:06:26] Started worker 39 for 40 emails
[2025-11-25 15:06:26] Started worker 40 for 40 emails
[2025-11-25 15:06:26] Started worker 41 for 40 emails
[2025-11-25 15:06:26] Started worker 42 for 40 emails
[2025-11-25 15:06:26] Started worker 43 for 40 emails
[2025-11-25 15:06:26] Started worker 44 for 40 emails
[2025-11-25 15:06:26] Started worker 45 for 40 emails
[2025-11-25 15:06:26] Started worker 46 for 40 emails
[2025-11-25 15:06:26] Started worker 47 for 40 emails
[2025-11-25 15:06:26] Started worker 48 for 40 emails
[2025-11-25 15:06:26] Started worker 49 for 40 emails
[2025-11-25 15:06:26] Started worker 50 for 40 emails
[2025-11-25 15:06:26] Started worker 51 for 40 emails
[2025-11-25 15:06:26] Started worker 52 for 40 emails
[2025-11-25 15:06:26] Started worker 53 for 40 emails
[2025-11-25 15:06:26] Started worker 54 for 40 emails
[2025-11-25 15:06:26] Started worker 55 for 40 emails
[2025-11-25 15:06:26] Started worker 56 for 40 emails
[2025-11-25 15:06:26] Started worker 57 for 40 emails
[2025-11-25 15:06:26] Started worker 58 for 40 emails
[2025-11-25 15:06:26] Started worker 59 for 40 emails
[2025-11-25 15:06:26] Started worker 60 for 40 emails
[2025-11-25 15:06:26] Started worker 61 for 40 emails
[2025-11-25 15:06:26] Started worker 62 for 40 emails
[2025-11-25 15:06:26] Started worker 63 for 40 emails
[2025-11-25 15:06:26] Started worker 64 for 40 emails
[2025-11-25 15:06:26] Started worker 65 for 40 emails
[2025-11-25 15:06:26] Started worker 66 for 40 emails
[2025-11-25 15:06:26] Started worker 67 for 40 emails
[2025-11-25 15:06:26] Started worker 68 for 40 emails
[2025-11-25 15:06:26] Started worker 69 for 40 emails
[2025-11-25 15:06:26] Started worker 70 for 40 emails
[2025-11-25 15:06:26] Started worker 71 for 40 emails
[2025-11-25 15:06:26] Started worker 72 for 40 emails
[2025-11-25 15:06:26] Started worker 73 for 40 emails
[2025-11-25 15:06:26] Started worker 74 for 40 emails
[2025-11-25 15:06:26] Started worker 75 for 40 emails
[2025-11-25 15:06:26] Started worker 76 for 40 emails
[2025-11-25 15:06:26] Started worker 77 for 40 emails
[2025-11-25 15:06:26] Started worker 78 for 40 emails
[2025-11-25 15:06:26] Started worker 79 for 40 emails
[2025-11-25 15:06:26] Started worker 80 for 40 emails
[2025-11-25 15:06:26] Started worker 81 for 40 emails
[2025-11-25 15:06:26] Started worker 82 for 40 emails
[2025-11-25 15:06:26] Started worker 83 for 40 emails
[2025-11-25 15:06:26] Started worker 84 for 40 emails
[2025-11-25 15:06:26] Started worker 85 for 40 emails
[2025-11-25 15:06:26] Started worker 86 for 40 emails
[2025-11-25 15:06:26] Started worker 87 for 40 emails
[2025-11-25 15:06:26] Started worker 88 for 40 emails
[2025-11-25 15:06:27] Started worker 89 for 40 emails
[2025-11-25 15:06:27] Started worker 90 for 40 emails
[2025-11-25 15:06:27] Started worker 91 for 40 emails
[2025-11-25 15:06:27] Started worker 92 for 40 emails
[2025-11-25 15:06:27] Started worker 93 for 40 emails
[2025-11-25 15:06:27] Started worker 94 for 40 emails
[2025-11-25 15:06:27] Started worker 95 for 40 emails
[2025-11-25 15:06:27] Started worker 96 for 40 emails
[2025-11-25 15:06:27] Started worker 97 for 40 emails
[2025-11-25 15:06:27] Started worker 98 for 40 emails
[2025-11-25 15:06:27] Started worker 99 for 40 emails
[2025-11-25 15:06:27] Started worker 100 for 40 emails
[2025-11-25 15:06:27] Started worker 101 for 40 emails
[2025-11-25 15:06:27] Started worker 102 for 40 emails
[2025-11-25 15:06:27] Started worker 103 for 40 emails
[2025-11-25 15:06:27] Started worker 104 for 40 emails
[2025-11-25 15:06:27] Started worker 105 for 40 emails
[2025-11-25 15:06:27] Started worker 106 for 40 emails
[2025-11-25 15:06:27] Started worker 107 for 40 emails
[2025-11-25 15:06:27] Started worker 108 for 40 emails
[2025-11-25 15:06:27] Started worker 109 for 40 emails
[2025-11-25 15:06:27] Started worker 110 for 40 emails
[2025-11-25 15:06:27] Started worker 111 for 40 emails
[2025-11-25 15:06:27] Started worker 112 for 40 emails
[2025-11-25 15:06:27] Started worker 113 for 40 emails
[2025-11-25 15:06:27] Started worker 114 for 40 emails
[2025-11-25 15:06:27] Started worker 115 for 40 emails
[2025-11-25 15:06:27] Started worker 116 for 40 emails
[2025-11-25 15:06:27] Started worker 117 for 40 emails
[2025-11-25 15:06:27] Started worker 118 for 40 emails
[2025-11-25 15:06:27] Started worker 119 for 40 emails
[2025-11-25 15:06:27] Started worker 120 for 40 emails
[2025-11-25 15:06:27] Started worker 121 for 40 emails
[2025-11-25 15:06:27] Started worker 122 for 40 emails
[2025-11-25 15:06:27] Started worker 123 for 40 emails
[2025-11-25 15:06:27] Started worker 124 for 40 emails
[2025-11-25 15:06:27] Started worker 125 for 40 emails
[2025-11-25 15:06:27] Started worker 126 for 40 emails
[2025-11-25 15:06:27] Started worker 127 for 40 emails
[2025-11-25 15:06:27] Started worker 128 for 40 emails
[2025-11-25 15:06:27] Started worker 129 for 40 emails
[2025-11-25 15:06:27] Started worker 130 for 40 emails
[2025-11-25 15:06:27] Started worker 131 for 40 emails
[2025-11-25 15:06:27] Started worker 132 for 40 emails
[2025-11-25 15:06:27] Started worker 133 for 40 emails
[2025-11-25 15:06:27] Started worker 134 for 40 emails
[2025-11-25 15:06:27] Started worker 135 for 40 emails
[2025-11-25 15:06:27] Started worker 136 for 40 emails
[2025-11-25 15:06:27] Started worker 137 for 40 emails
[2025-11-25 15:06:27] Started worker 138 for 40 emails
[2025-11-25 15:06:27] Started worker 139 for 40 emails
[2025-11-25 15:06:27] Started worker 140 for 40 emails
[2025-11-25 15:06:27] Started worker 141 for 40 emails
[2025-11-25 15:06:27] Started worker 142 for 40 emails
[2025-11-25 15:06:27] Started worker 143 for 40 emails
[2025-11-25 15:06:27] Started worker 144 for 40 emails
[2025-11-25 15:06:27] Started worker 145 for 40 emails
[2025-11-25 15:06:27] Started worker 146 for 40 emails
[2025-11-25 15:06:27] Started worker 147 for 40 emails
[2025-11-25 15:06:27] Started worker 148 for 40 emails
[2025-11-25 15:06:27] Started worker 149 for 40 emails
[2025-11-25 15:06:27] Started worker 150 for 40 emails
[2025-11-25 15:06:27] Started worker 151 for 40 emails
[2025-11-25 15:06:27] Started worker 152 for 40 emails
[2025-11-25 15:06:27] Started worker 153 for 40 emails
[2025-11-25 15:06:27] Started worker 154 for 40 emails
[2025-11-25 15:06:27] Started worker 155 for 40 emails
[2025-11-25 15:06:27] Started worker 156 for 40 emails
[2025-11-25 15:06:27] Started worker 157 for 40 emails
[2025-11-25 15:06:27] Started worker 158 for 40 emails
[2025-11-25 15:06:27] Started worker 159 for 40 emails
[2025-11-25 15:06:27] Started worker 160 for 40 emails
[2025-11-25 15:06:27] Started worker 161 for 40 emails
[2025-11-25 15:06:27] Started worker 162 for 40 emails
[2025-11-25 15:06:27] Started worker 163 for 40 emails
[2025-11-25 15:06:27] Started worker 164 for 40 emails
[2025-11-25 15:06:27] Started worker 165 for 40 emails
[2025-11-25 15:06:27] Started worker 166 for 40 emails
[2025-11-25 15:06:27] Started worker 167 for 40 emails
[2025-11-25 15:06:27] Started worker 168 for 40 emails
[2025-11-25 15:06:27] Started worker 169 for 40 emails
[2025-11-25 15:06:27] Started worker 170 for 40 emails
[2025-11-25 15:06:27] Started worker 171 for 40 emails
[2025-11-25 15:06:27] Started worker 172 for 40 emails
[2025-11-25 15:06:27] Started worker 173 for 40 emails
[2025-11-25 15:06:28] Started worker 174 for 40 emails
[2025-11-25 15:06:28] Started worker 175 for 40 emails
[2025-11-25 15:06:28] Started worker 176 for 40 emails
[2025-11-25 15:06:28] Started worker 177 for 40 emails
[2025-11-25 15:06:28] Started worker 178 for 40 emails
[2025-11-25 15:06:28] Started worker 179 for 40 emails
[2025-11-25 15:06:28] Started worker 180 for 40 emails
[2025-11-25 15:06:28] Started worker 181 for 40 emails
[2025-11-25 15:06:28] Started worker 182 for 40 emails
[2025-11-25 15:06:28] Started worker 183 for 40 emails
[2025-11-25 15:06:28] Started worker 184 for 40 emails
[2025-11-25 15:06:28] Started worker 185 for 40 emails
